-0.935229,0.239868,-0.059351,-7.383969,1.377863,-0.654198,0.935311,0.242736,0.063188,8.471776,2.164373,2.363814,1
-0.933765,0.251587,-0.028027,-8.721374,-2.728244,-1.640458,0.934791,0.263213,0.045806,12.537465,7.030954,9.744515,1
-0.913721,0.150952,-0.009229,-12.154198,-9.821374,12.774046,0.914588,0.165325,0.022398,17.188892,11.451969,15.405787,1
-1.011865,0.266602,0.177075,-61.490076,-3.816031,38.935115,1.048502,0.363158,0.218261,69.392889,14.061388,44.440985,1
-0.83689,0.42915,0.131128,-2.140458,28.554198,-12.19771,1.114315,0.525674,0.422461,28.173937,60.778834,45.768257,1
-1.003516,0.384155,0.245605,-15.487023,2.058779,-12.167176,1.379047,0.483557,0.277601,39.04621,61.625985,28.133747,1
-0.826855,0.36228,0.11897,6.682443,-12.256489,-13.051145,1.224434,0.467552,0.403284,39.420733,67.419893,45.529825,1
-0.730957,0.385229,0.124341,6.933588,19.30687,3.30687,1.163293,0.518498,0.299868,46.697204,54.299071,27.086356,1
-0.712451,0.246973,0.062939,-3.645038,-2.184733,-9.248092,1.155135,0.296119,0.354412,41.411866,50.314117,46.817706,1
-0.704712,0.337378,0.137842,14.330534,8.270992,-9.847328,1.198035,0.482992,0.286588,33.971419,66.645441,31.869684,1
-0.899463,0.513129,0.154681,-23.30687,-6.732824,9.579389,1.244926,0.769432,0.709843,53.468015,81.384244,43.59036,1
-0.978101,0.327271,0.040649,22.177863,2.584733,5.480916,1.373596,0.457336,0.446903,39.107989,42.484237,60.177737,1
-0.912256,0.180542,0.186621,-20.448092,4.871756,-3.948855,1.298111,0.338278,0.269898,51.024984,82.839175,28.049421,1
-0.836719,0.353979,0.168994,-13.748855,-5.542748,-8.777099,1.188036,0.605052,0.575969,46.569759,65.663949,48.867024,1
-0.731982,0.250757,0.13833,-0.974046,21.719084,-4.970992,1.14506,0.474775,0.299969,71.232778,99.383854,30.055104,1
-0.736865,0.203589,0.002783,1.796947,-3.658015,-6.238168,1.149759,0.275034,0.347572,62.626391,50.633158,88.884557,1
-0.595239,0.22417,0.109814,-2.11374,5.037405,-3.496947,1.206017,0.459439,0.229368,55.565269,86.565162,32.044335,1
-0.751123,0.423602,0.167572,-27.974046,3.815267,-2.242748,1.142823,0.694063,0.718175,40.814183,94.807241,52.681808,1
-0.573535,0.404712,0.248389,23.664885,-2.885496,-3.099237,1.030256,0.548786,0.642468,49.876852,78.755963,39.902859,1
-0.911377,0.413086,0.125366,-19.926718,2.70229,5.541985,1.322158,0.597001,0.486966,41.749886,88.038513,52.671227,1
-0.941357,0.225464,-0.219043,17.435115,0.767939,-4.336641,1.347701,0.333039,0.484985,39.688116,82.064368,73.299128,1
-0.789941,0.331958,0.136963,2.324427,4.237405,6.323664,1.183019,0.522896,0.376763,27.180647,56.963468,28.401332,1
-0.709521,0.156299,-0.084937,-9.946565,-22.942748,-2.01374,1.149032,0.239711,0.418867,38.946453,56.346397,79.758117,1
-0.546411,0.287549,0.131348,8.038931,24.793893,-9.29771,1.109794,0.480057,0.371827,42.470901,75.808335,33.770085,1
-0.736475,0.208008,0.039038,-13.501527,3.587023,0.343511,1.156677,0.284414,0.380296,35.076773,71.720386,58.639688,1
-0.736719,0.283276,0.128589,-1.115267,2.621374,-1.859542,1.163727,0.53592,0.432416,53.800356,92.40712,42.1197,1
-0.873437,0.469653,0.204614,-14.2,-12.075573,8.822901,1.307737,0.756473,0.558285,68.001412,93.112898,60.112611,1
-0.920801,0.27561,0.047583,19.632061,15.072519,-6.865649,1.32795,0.506088,0.32671,57.372302,66.583958,68.444443,1
-0.728662,0.269336,0.148096,-5.983969,13.296947,2.364885,1.166069,0.368354,0.286737,46.98945,91.727909,21.196354,1
-0.739893,0.252637,0.051221,-7.661832,-16.40229,-10.564885,1.172518,0.339907,0.375997,41.491271,68.667417,73.986613,1
-0.443823,0.293115,0.143994,-1.264885,13.780153,-4.389313,1.051862,0.489159,0.318513,45.264052,60.565722,49.521354,1
-0.671118,0.373193,0.159375,-19.933588,5.120611,-5.581679,1.136012,0.681282,0.564469,55.933844,81.272177,61.663785,1
-0.783667,0.416284,0.154541,38.120611,16.221374,17.59084,1.196705,0.675911,0.453341,63.009263,64.81268,75.936166,1
-0.845654,0.298706,0.146313,-25.300763,-9.687023,-12.409924,1.225945,0.5817,0.516495,73.061111,82.204212,69.878511,1
-0.829614,0.349463,0.106079,-13.627481,-19.022901,-3.4,1.186168,0.6628,0.603565,52.935287,68.821187,61.410108,1
-0.494019,0.356049,0.15061,-3.712214,15.055725,0.20229,1.040967,0.709734,0.414026,77.222296,84.584197,61.794604,1
-0.689136,0.215405,0.031836,-8.651145,7.658015,-10.90916,1.22596,0.259523,0.30891,60.493555,63.357021,65.54374,1
-0.834766,0.140918,-0.01543,35.685496,-6.500763,20.522137,1.25221,0.375161,0.302732,49.317274,67.792094,86.731805,1
-0.891455,0.232715,0.022363,-38.252672,-5.854198,-16.744275,1.285391,0.388892,0.538494,52.897495,96.691592,53.056168,1
-0.820752,0.210425,0.030688,-4.380153,-18.770992,-6.685496,1.196478,0.396311,0.303518,43.394067,54.659306,77.222843,1
-0.517383,0.177881,0.074756,-5.601527,17.831298,-4.20916,1.107979,0.494198,0.321367,76.717629,98.41534,67.840788,1
-0.695117,0.147388,0.025879,-11.731298,6.60916,2.965649,1.178587,0.301801,0.362885,45.49579,66.158791,78.170315,1
-0.949731,0.463354,0.094482,-2.351908,5.18626,18.216031,1.323324,0.685461,0.572607,46.143291,57.708191,78.439799,1
-0.894897,0.168555,0.145581,-24.041985,-7.598473,-9.135878,1.259819,0.446241,0.331002,48.544691,107.095969,56.82859,1
-0.762061,0.313159,0.095093,-20.323664,-8.419084,-9.689313,1.120092,0.456918,0.348467,35.904828,76.179092,80.597714,1
-0.41377,0.27417,0.145361,-4.858779,21.943511,-11.150382,1.036431,0.481933,0.450963,51.510751,56.753575,59.945958,1
-0.780713,0.13335,-0.007935,-29.146565,1.821374,11.951145,1.168969,0.294288,0.438326,57.752193,67.468482,88.934,1
-0.938843,0.253662,0.054248,18.571756,-1.594656,-4.477863,1.3179,0.509859,0.61909,52.302182,51.360866,93.634683,1
-0.714673,0.274146,0.191162,8.839695,19.487023,5.014504,1.053243,0.523868,0.554394,62.685656,58.093006,49.913743,1
-0.619604,0.391577,0.145117,-20.709924,0.596183,-9.158779,1.1104,0.762525,0.546074,53.820078,107.201501,92.630349,1
-0.595166,0.423047,0.228345,16.577099,-13.117557,0.209924,1.072048,0.79225,0.549706,49.621237,89.666909,61.997233,1
-0.955835,0.165137,-0.025024,-53.59771,3.945802,1.00229,1.390234,0.546073,0.363774,90.402153,126.459303,76.076602,1
-0.804321,-0.017725,-0.052075,-2.371756,2.7,-0.838168,1.178899,0.339307,0.339022,83.975159,40.937166,100.974119,1
-0.525757,0.281689,0.168622,-18.257252,29.542748,-3.219084,0.924059,0.557711,0.71656,36.618134,76.937046,49.790915,1
-0.61814,0.08147,-0.00376,-34.537405,9.130534,-5.543511,1.225212,0.457259,0.461427,89.275822,61.218065,97.67467,1
-0.577417,0.330298,0.173413,-11.525954,-4.468702,2.279389,0.971275,0.512965,0.51329,32.737085,81.518013,61.838674,1
-0.904077,0.288989,0.158472,-48.522137,7.469466,8.518321,1.348315,0.588727,0.427787,77.618109,77.393853,90.010322,1
-0.938306,0.081177,-0.101074,-3.473282,3.587023,-17.167176,1.312748,0.273744,0.455638,51.322241,70.062747,88.775399,1
-0.773169,0.138379,0.037744,-29.653435,2.238931,5.716031,1.178123,0.486534,0.461026,68.878909,101.158019,52.479175,1
-0.8875,0.114722,0.177661,-0.993893,-30.351908,-10.651908,1.27164,0.528635,0.712806,94.806627,69.43672,98.886384,1
-0.511011,0.182373,0.030981,2.753435,18.167176,-14.00229,1.105037,0.330433,0.1956,35.346092,78.47279,51.457049,1
-0.84624,0.189355,0.145337,-33.029771,-15.99542,23.773282,1.264077,0.389569,0.587232,77.890318,116.988046,79.733557,1
-0.825781,0.299048,0.105878,29.357252,18.803817,-1.531298,1.239293,0.562532,0.716698,76.676317,55.322698,88.072166,1
-0.771533,0.206348,0.156738,-16.699237,17.808397,-4.008397,1.168846,0.457501,0.425797,61.418239,65.36366,61.571138,1
-0.596924,0.273511,0.080225,-3.11145,1.236641,-14.300763,1.048562,0.433041,0.221996,73.222152,81.261339,94.200154,1
-0.491553,0.108496,0.045044,-0.847328,6.215267,-9.305344,1.113609,0.496149,0.22518,66.467323,75.780688,93.611524,1
-0.927515,0.163086,0.116504,-19.016031,-15.90458,14.21145,1.370187,0.357331,0.489284,63.596235,95.761666,89.603322,1
-0.800171,0.201318,0.029736,-2.787023,12.269466,-10.578626,1.092311,0.693657,0.6497,59.246686,98.109407,96.141417,1
-0.818799,0.190039,0.060913,-4.570992,11.201527,5.469466,1.268969,0.305832,0.454848,76.987787,100.72693,54.959678,1
-0.831543,0.237134,0.204346,-24.521374,-9.434351,-0.3,1.235518,0.555407,0.60658,82.058126,97.828473,89.029807,1
-0.302222,0.317651,0.129657,23.523664,12.169466,-11.809924,0.897967,0.662445,0.70569,48.530807,64.214908,66.542934,1
-0.733203,0.156177,0.060254,-13.324427,15.871756,21.71374,1.228129,0.393561,0.302145,75.308172,80.163524,114.019422,1
-0.975854,0.128101,0.128467,0.125191,2.847328,-14.575573,1.380435,0.604214,0.687623,60.280235,86.222577,102.551497,1
-0.655615,0.158179,0.128735,-51.374809,10.953435,12.19771,1.056336,0.341715,0.363968,71.740805,99.991786,59.795797,1
-0.559082,0.277612,0.136914,-45.541221,4.857252,-18.522137,1.02548,0.408412,0.393123,69.419229,63.949123,86.231252,1
-0.525513,0.353247,0.306714,-10.519847,-11.454198,1.538931,1.004122,0.681161,0.636905,48.960212,56.054403,76.953639,1
-0.894385,0.149048,0.120654,-23.505344,10.805344,-9.674809,1.259533,0.370102,0.310822,62.168868,113.532478,96.961735,1
-0.696021,0.061572,0.06416,-21.426718,-0.331298,-2.735878,1.092693,0.449964,0.224592,71.568721,61.291079,110.163789,1
-0.437842,0.137793,0.047192,0.564885,16.862595,-6.678626,1.074843,0.421222,0.25663,44.241803,83.657081,73.803308,1
-0.647241,0.214526,0.156055,-23.173282,5.570229,-5.525191,1.100958,0.429222,0.215644,56.778158,78.087589,95.280985,1
-0.919971,0.209644,0.158228,18.489313,-16.816794,-0.196947,1.337986,0.584855,0.379234,85.867073,92.393629,122.171817,1
-0.559961,0.09126,0.058276,-13.731298,14.654198,15.729008,1.005215,0.556739,0.278593,62.48795,103.805278,91.701572,1
-0.559381,0.157098,0.103094,-25.256489,20.948855,-23.280916,1.064642,0.515095,0.220033,55.330389,88.313168,97.082806,1
-0.866846,0.359033,0.116815,16.948092,-8.841221,15.945802,1.263516,0.653232,0.745842,44.963328,77.345157,90.989561,1
-0.734595,0.168329,0.216278,-18.678626,10.590076,-13.620611,1.146654,0.724616,0.694657,80.384419,74.921594,70.515042,1
-0.594727,0.304932,0.173413,-16.18626,-19.69313,-4.549618,1.01433,0.47597,0.373067,54.4118,66.48115,93.428575,1
-0.388696,0.222437,0.154199,3.620611,19.821374,-11.358015,0.923281,0.657625,0.560067,48.623383,63.928059,64.669762,1
-0.932495,0.311761,0.216846,-34.861069,-12.267176,7.728244,1.350069,0.781191,0.56117,74.051592,81.806369,117.998787,1
-0.801099,0.065869,0.011816,4.110687,-16.843511,-12.270229,1.186497,0.437531,0.350807,88.416474,62.657858,100.723769,1
-0.433374,0.168213,0.236353,12.522901,7.941221,-0.245038,1.044596,0.321678,0.394215,60.874156,98.279354,88.620362,1
-0.59895,0.260059,0.130542,-19.258015,24.221374,-4.139695,1.030538,0.503253,0.26848,61.680896,100.103192,109.505556,1
-0.935815,0.153467,0.052441,-6.937405,-9.077099,2.60687,1.329069,0.660197,0.37386,71.539653,102.712043,131.223376,1
-0.509399,0.214624,0.200317,7.657252,6.640458,9.607634,0.934316,0.6506,0.613931,50.006546,104.668519,92.252791,1
-0.618628,0.272046,0.156616,-20.617557,-13.232061,-19.829771,1.100681,0.464683,0.574801,66.865235,83.454991,108.360513,1
-0.594214,0.246582,0.2854,38.922137,4.128244,15.364885,1.070037,0.61712,0.649245,107.544656,48.955954,93.486407,1
-0.876733,0.033057,0.114014,-21.877099,-2.09542,-15.818321,1.278031,0.493957,0.312869,85.526583,102.018376,107.154044,1
-0.730273,0.198804,0.112671,-20.527481,-28.001527,4.326718,1.111094,0.429728,0.473558,59.35876,97.876254,87.398017,1
-0.340796,0.240942,0.152222,18.275573,18.112977,-25.058015,0.962225,0.484414,0.578521,65.409223,86.974325,67.881989,1
-1.016211,0.159326,0.093848,-27.532061,-16.455725,22.319847,1.388874,0.61999,0.618773,84.768608,104.113955,126.998786,1
-0.732764,0.036963,-0.05354,-0.651145,-4.265649,-12.328244,1.127516,0.310391,0.305861,73.260884,85.526103,112.617232,1
-0.372485,0.263159,0.260028,21.170229,17.232061,-14.100763,0.939914,0.513436,0.709753,66.461588,86.290754,73.272873,1
-0.653784,0.306787,0.063794,-27.499237,-0.032824,10.746565,1.027235,0.659644,0.292754,50.721418,74.332286,88.999608,1
-0.84978,0.307733,0.299652,13.841221,-20.537405,-18.330534,1.252137,0.818565,0.872894,73.396134,89.38992,110.226037,1
-0.540259,0.079248,0.132422,2.083969,13.274046,11.303817,1.005523,0.518164,0.379537,89.726626,120.801602,95.070339,1
-0.52832,0.250513,0.21062,-21.154198,17.847328,-12.658015,1.008512,0.645411,0.3572,80.969617,97.675878,122.436299,1
-0.760937,0.235791,0.133765,22.216031,-7.616031,23.781679,1.180486,0.497344,0.453643,77.683339,102.966318,114.430031,1
-0.777271,0.211108,0.21142,-3.625191,8.837405,-21.420611,1.188071,0.698611,0.733194,73.720033,74.173104,90.48907,1
-0.547559,0.175928,0.119849,-18.038931,-14.825191,-14.074046,1.013245,0.597944,0.42749,66.540831,66.344746,122.886709,1
-0.625684,0.182178,0.219019,36.138931,4.961069,5.712214,1.147604,0.361117,0.455454,64.967826,58.807708,104.491222,1
-0.919922,0.152368,0.129712,-25.961069,-10.771756,-9.869466,1.334637,0.509025,0.468131,72.581072,89.743045,94.059651,1
-0.653247,0.166113,0.182471,-11.569466,-13.112214,-4.832061,1.111841,0.409895,0.487406,87.434317,63.377148,89.949319,1
-0.315796,0.356049,0.180316,21.364122,12.9,-17.777863,0.841039,0.706712,0.683203,63.964636,75.574028,68.729214,1
-0.904712,0.024365,0.109741,-29.822901,-3.979389,18.966412,1.334344,0.558993,0.446196,68.662985,106.797162,134.208807,1
-0.630615,0.187646,0.035986,-14.742748,-20.177099,-6.464122,1.011363,0.439975,0.386318,74.481989,81.568169,97.132909,1
-0.447046,0.09187,0.072974,-0.29084,10.664885,-11.680916,1.102692,0.510995,0.376608,58.013016,104.850309,99.826577,1
-0.706128,0.030029,0.019629,-30.483206,8.443511,28.927481,1.188136,0.388658,0.355605,93.468106,122.678779,130.181107,1
-0.792065,0.057104,0.009717,8.819847,17.643511,-28.736641,1.219343,0.473722,0.310131,98.391352,63.794011,116.745559,1
-0.389233,0.091382,0.141699,-2.266412,-3.221374,9.025954,1.110211,0.554326,0.300037,79.851314,132.023186,89.413943,1
-0.518896,0.172705,0.038281,-39.970229,10.314504,-12.637405,0.971903,0.46934,0.514425,74.610511,102.086944,93.671722,1
-0.830298,0.392963,0.195892,11.935878,-10.00229,8.303817,1.219679,0.724043,0.790777,80.322051,80.347585,96.990869,1
-0.539868,0.208496,0.208179,-9.626718,4.601527,-1.103817,0.996985,0.817558,0.542977,90.315935,120.984573,91.105715,1
-0.547388,0.208228,0.220752,-21.422137,17.19084,-16.832824,0.998621,0.478553,0.355603,86.235853,102.609724,122.751113,1
-0.424023,0.3198,0.297821,20.348092,-20.084733,3.989313,0.990811,0.650608,0.802504,92.212173,104.596364,101.073086,1
-0.917065,0.061694,0.027417,-23.529771,-3.212214,-8.922901,1.320615,0.611066,0.600652,82.361154,115.739204,102.821885,1
-0.493872,0.183838,0.140381,-20.51145,-5.529771,11.672519,0.952698,0.603617,0.365716,86.412392,99.07561,120.003023,1
-0.307666,0.372992,0.276801,4.567939,39.937405,-26.680153,0.874948,0.82063,0.724573,72.884551,75.918606,68.666333,1
-0.886084,-0.057495,0.045728,-43.196183,25.124427,17.60916,1.32752,0.710863,0.403704,122.48378,139.723218,136.880835,1
-0.729907,-0.025464,0.103833,-15.808397,4.748092,-5.483969,1.083913,0.514784,0.247157,76.020238,106.558638,110.345049,1
-0.394702,0.23042,0.295288,-12.483206,23.869466,-4.653435,0.981965,0.353688,0.64681,64.75536,108.457657,64.040745,1
-0.760669,0.141113,0.217944,-32.887786,3.994656,6.331298,1.125813,0.481457,0.440727,85.62226,130.442396,94.302085,1
-0.688379,0.160327,0.210913,-20.879389,6.999237,-21.851908,1.28471,0.460007,0.396283,77.123203,97.068753,87.420001,1
-0.645435,0.000879,0.089917,-17.053435,-3.419084,7.30229,1.029166,0.445138,0.402033,89.444789,132.205696,110.782209,1
-0.920703,0.277606,0.205096,28.072519,-21.619847,-5.982443,1.274255,0.722265,0.714153,79.217709,98.699873,104.636901,1
-0.824951,0.292261,0.272333,3.683969,18.854198,1.760305,1.197684,0.46889,0.723626,82.318758,71.889183,44.484955,1
-0.537378,0.018408,0.128857,-30.071756,-32.312214,-8.345038,1.042164,0.229026,0.426072,64.546509,111.090624,111.247734,1
-0.35647,0.177759,0.061523,21.620611,8.951908,-11.147328,1.041437,0.446236,0.26572,61.515031,103.276195,100.880374,1
-0.720215,0.235449,0.444434,-27.959542,13.101527,25.472519,1.197116,0.580378,0.660248,68.966958,106.713818,122.10941,1
-0.816602,0.106421,0.057886,26.440458,15.767939,-26.049618,1.222258,0.337838,0.273619,65.844163,95.095164,115.43459,1
-0.689526,0.123657,0.255103,2.526718,18.019084,2.245802,1.141551,0.309343,0.579143,58.393352,115.930431,78.813267,1
-0.674658,0.075635,0.103979,-2.51145,-16.187786,-0.416031,1.063818,0.333893,0.491884,73.485925,84.452085,113.8679,1
-0.41499,0.087402,0.261664,1.329771,20.332061,-4.790076,1.005982,0.560549,0.70936,88.168886,106.088494,107.932818,1
-0.59624,0.239429,0.249487,-10.859542,15.732061,-12.064885,1.143439,0.469831,0.804393,84.40102,76.711826,102.125539,1
-0.8427,0.177979,-0.000415,24.629008,-9.338168,30.056489,1.340266,0.300724,0.450759,62.147084,98.736148,113.689294,1
-0.782275,0.115161,-0.059277,-31.80229,1.551145,-23.038931,1.22753,0.445753,0.713956,78.459356,113.542063,84.874751,1
-0.729932,0.097217,0.056104,-20.455725,-18.19542,-5.59771,1.144011,0.364992,0.623255,79.946666,46.872144,102.507118,1
-0.388867,0.264771,0.143726,-18.242748,21.78855,-8.377863,1.02502,0.501439,0.555349,58.82266,110.421848,77.657902,1
-0.633032,0.169092,0.053711,-45.566412,7.10916,5.240458,1.04523,0.340129,0.699948,87.819211,77.558664,95.646213,1
-0.811548,0.448975,0.183032,-1.935115,16.180916,-12.399237,1.231465,0.775161,0.706265,55.423764,97.955313,128.223454,1
-0.524707,0.256665,0.215771,-16.712214,15.187023,-0.528244,0.891613,0.554375,0.747714,41.08838,72.511629,56.755723,1
-0.488208,0.191748,0.149072,-33.954962,3.043511,5.017557,1.014705,0.458154,0.416424,83.306938,103.913237,111.404109,1
-0.697705,0.282617,0.047607,13.5,9.083206,12.412214,1.199408,0.588438,0.303811,82.724204,121.258071,110.814905,1
-0.817065,0.20144,0.196631,-8.669466,24.792366,-14.314504,1.175844,0.317412,0.496322,76.692297,91.926929,64.380182,1
-0.559351,0.216211,0.142334,-38.59084,-10.58855,-5.364122,1.025703,0.320817,0.264845,68.022149,63.708915,65.151676,1
-0.590991,0.08457,-0.019971,35.69771,-6.067176,-12.503817,1.142596,0.793669,0.753763,69.312813,115.56106,59.507928,1
-0.8375,0.184619,0.169019,-24.000763,17.01145,-8.21145,1.1746,0.462486,0.647881,62.714629,103.133605,62.429485,1
-0.65625,0.133081,0.023706,-19.259542,21.887023,-1.351908,1.076898,0.283986,0.331823,72.472373,42.436507,65.942481,1
-0.372534,0.228711,0.279834,12.730534,10.031298,-25.203817,0.800864,0.453395,0.625448,53.42344,64.23934,62.889919,1
-0.986719,0.033105,0.07417,-15.069466,17.157252,21.990076,1.352863,0.716022,0.729974,73.891484,113.251511,80.540886,1
-0.6729,0.015991,0.066162,-9.043511,0.583969,-12.156489,1.100866,0.383066,0.358311,71.83059,38.690707,58.71979,1
-0.278223,0.277124,0.385687,0.907634,20.531298,-0.269466,0.920773,0.359909,0.735306,40.268194,60.382512,52.278827,1
-0.763574,0.084033,0.111035,-48.066412,-24,22.128244,1.199099,0.519366,0.518778,64.825273,99.411026,100.709764,1
-0.927026,0.091064,0.103491,11.975573,-3.577099,-14.60916,1.335229,0.324138,0.219166,76.557284,76.937786,53.762974,1
-0.519482,0.274683,0.268896,21.291603,22.758779,-2.180916,1.040456,0.436131,0.634604,73.118608,108.72348,51.3854,1
